"gs_id","gs_pmid","gs_name","name","gs_description","ensembl_gene","gene_symbol","excel_gene_symbol","entrez_gene","ensembl_in_ref","symbol_in_ref"
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000066926","FECH","'FECH",2235,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000167363","FN3K","'FN3K",64122,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000065970","FOXJ2","'FOXJ2",55810,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000118689","FOXO3","'FOXO3",2309,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000160282","FTCD","'FTCD",10841,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000281775","FTCD","'FTCD",10841,FALSE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000165219","GAPVD1","'GAPVD1",26130,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000102145","GATA1","'GATA1",2623,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000001084","GCLC","'GCLC",2729,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000023909","GCLM","'GCLM",2730,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000006007","GDE1","'GDE1",51573,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000182512","GLRX5","'GLRX5",51218,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000163655","GMPS","'GMPS",8833,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000170180","GYPA","'GYPA",2993,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000250361","GYPB","'GYPB",2994,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000136732","GYPC","'GYPC",2995,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000197465","GYPE","'GYPE",2996,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000189060","H1-0","'H1-0",3005,TRUE,FALSE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000197061","H4C3","'H4C3",8364,TRUE,FALSE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000063854","HAGH","'HAGH",3029,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000244734","HBB","'HBB",3043,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000229988","HBBP1","'HBBP1",3044,FALSE,FALSE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000223609","HBD","'HBD",3045,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000086506","HBQ1","'HBQ1",3049,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000130656","HBZ","'HBZ",3050,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000143321","HDGF","'HDGF",3068,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000013583","HEBP1","'HEBP1",50865,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000256269","HMBS","'HMBS",3145,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000109854","HTATIP2","'HTATIP2",10553,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000115317","HTRA2","'HTRA2",27429,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000105371","ICAM4","'ICAM4",3386,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000143061","IGSF3","'IGSF3",3321,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000135070","ISCA1","'ISCA1",81689,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000114166","KAT2B","'KAT2B",8850,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000006459","KDM7A","'KDM7A",80853,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000197993","KEL","'KEL",3792,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000276615","KEL","'KEL",3792,FALSE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000100441","KHNYN","'KHNYN",23351,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000105610","KLF1","'KLF1",10661,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000109787","KLF3","'KLF3",51274,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000005893","LAMP2","'LAMP2",3920,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000135363","LMO2","'LMO2",4005,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000101577","LPIN2","'LPIN2",9663,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000197324","LRP10","'LRP10",26020,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000034152","MAP2K3","'MAP2K3",5606,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000099785","MARCHF2","'MARCHF2",51257,TRUE,FALSE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000165406","MARCHF8","'MARCHF8",220972,TRUE,FALSE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000278545","MARCHF8","'MARCHF8",220972,FALSE,FALSE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000075413","MARK3","'MARK3",4140,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000143797","MBOAT2","'MBOAT2",129642,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000147324","MFHAS1","'MFHAS1",9258,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000285022","MFHAS1","'MFHAS1",9258,FALSE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000143198","MGST3","'MGST3",4259,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000107789","MINPP1","'MINPP1",9562,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000133606","MKRN1","'MKRN1",23608,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000075643","MOCOS","'MOCOS",55034,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000101928","MOSPD1","'MOSPD1",56180,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000130830","MPP1","'MPP1",4354,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000119950","MXI1","'MXI1",4601,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000198336","MYL4","'MYL4",4635,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000141562","NARF","'NARF",26502,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000266412","NCOA4","'NCOA4",8031,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000151414","NEK7","'NEK7",140609,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000123405","NFE2","'NFE2",4778,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000082641","NFE2L1","'NFE2L1",4779,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000112992","NNT","'NNT",23530,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000113580","NR3C1","'NR3C1",2908,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000173598","NUDT4","'NUDT4",11163,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000123240","OPTN","'OPTN",10133,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000184792","OSBP2","'OSBP2",23762,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000072682","P4HA2","'P4HA2",8974,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000173599","PC","'PC",5091,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000162366","PDZK1IP1","'PDZK1IP1",10158,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000130313","PGLS","'PGLS",25796,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000073921","PICALM","'PICALM",8301,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000007541","PIGQ","'PIGQ",9091,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000143224","PPOX","'PPOX",5498,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000068971","PPP2R5B","'PPP2R5B",5526,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000167815","PRDX2","'PRDX2",7001,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000110801","PSMD9","'PSMD9",5715,TRUE,TRUE
"M5945","26771021","HALLMARK_HEME_METABOLISM","HEME_METABOLISM","Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.","ENSG00000179262","RAD23A","'RAD23A",5886,TRUE,TRUE
